Open,High,Low,Close,Adj Close,Volume,Price Change
4.44,4.53,4.38,4.415714,4.415714,5409600,-0.024286
4.377143,4.471428,4.235714,4.267143,4.267143,13195000,-0.1100000000000003
4.205714,4.261428,4.075714,4.237143,4.237143,10923500,0.0314289999999992
4.31,4.401429,4.227143,4.307143,4.307143,11142600,-0.0028569999999996
4.297143,4.342857,4.104286,4.105714,4.105714,9315600,-0.1914290000000003
4.145714,4.164286,4.062857,4.107143,4.107143,8769600,-0.0385710000000001
4.025714,4.144286,3.94,4.118571,4.118571,8371300,0.0928570000000004
4.047143,4.242857,4.045714,4.207143,4.207143,7381500,0.1600000000000001
4.168571,4.311429,3.997143,4.015714,4.015714,6594000,-0.152857
3.962857,4.107143,3.924286,4.065714,4.065714,10801700,0.1028569999999997
4.045714,4.257143,4.0,4.122857,4.122857,11447800,0.0771429999999995
4.08,4.454286,4.08,4.434286,4.434286,18216800,0.3542860000000001
4.571429,4.852857,4.411428,4.562857,4.562857,14959000,-0.008572
4.485714,4.6,4.44,4.53,4.53,6972000,0.0442860000000004
4.548572,4.642857,4.472857,4.504286,4.504286,5840800,-0.0442860000000004
4.501429,4.631429,4.364286,4.538571,4.538571,5910100,0.0371420000000002
4.555714,4.728571,4.472857,4.71,4.71,6216700,0.1542859999999999
4.608572,4.705714,4.501429,4.695714,4.695714,3914400,0.087142
4.617143,4.701428,4.442857,4.514286,4.514286,8029000,-0.1028570000000002
4.574286,4.641428,4.254286,4.411428,4.411428,10700200,-0.1628579999999999
4.332857,4.381429,4.225714,4.291429,4.291429,6501600,-0.0414279999999998
4.257143,4.285714,4.044286,4.185714,4.185714,5233200,-0.0714290000000001
4.172857,4.428571,4.1,4.138571,4.138571,5013400,-0.0342859999999998
3.714286,3.83,3.598572,3.784286,3.784286,28088200,0.0699999999999998
3.831429,3.838571,3.121428,3.187143,3.187143,12485900,-0.6442860000000001
3.132857,3.394286,3.071429,3.248571,3.248571,13895000,0.1157140000000001
3.25,3.442857,3.242857,3.277143,3.277143,12521600,0.0271430000000001
3.187143,3.55,3.088571,3.47,3.47,9565500,0.2828570000000003
3.608572,3.742857,3.555714,3.628572,3.628572,8341900,0.02
3.751429,3.762857,3.38,3.434286,3.434286,9631300,-0.3171429999999997
3.412857,3.454286,3.215714,3.215714,3.215714,5328400,-0.1971429999999996
3.274286,3.372857,3.098572,3.35,3.35,9604700,0.075714
3.237143,3.481429,3.212857,3.328571,3.328571,6604500,0.091428
3.434286,3.527143,3.208571,3.4,3.4,9104900,-0.0342860000000002
3.357143,3.357143,2.96,2.978571,2.978571,14900900,-0.3785720000000001
2.965714,3.04,2.862857,2.957143,2.957143,12454400,-0.0085710000000003
2.894286,3.021429,2.868572,2.97,2.97,11550700,0.075714
2.858572,2.891428,2.694286,2.707143,2.707143,12054700,-0.1514290000000002
2.712857,2.817143,2.557143,2.562857,2.562857,10336200,-0.1499999999999999
2.62,2.941429,2.578571,2.938571,2.938571,14797300,0.3185709999999999
2.91,3.285714,2.857143,3.108572,3.108572,10268300,0.1985719999999999
3.278571,3.328571,3.127143,3.254286,3.254286,8499400,-0.0242849999999998
3.264286,3.638572,3.198571,3.537143,3.537143,10673600,0.2728570000000001
3.502857,3.544286,3.298571,3.337143,3.337143,9460500,-0.1657139999999999
3.385714,3.477143,3.285714,3.432857,3.432857,5430600,0.0471429999999997
3.428571,3.442857,3.274286,3.284286,3.284286,5829600,-0.144285
3.212857,3.271429,3.054286,3.068571,3.068571,6739600,-0.1442860000000001
3.078571,3.175714,3.037143,3.122857,3.122857,5490800,0.044286
3.171429,3.24,3.027143,3.075714,3.075714,3045700,-0.0957149999999997
3.062857,3.238571,2.975714,3.145714,3.145714,4465300,0.0828569999999997
3.105714,3.137143,2.942857,2.957143,2.957143,4350500,-0.148571
2.934286,3.498571,2.934286,3.48,3.48,13511400,0.5457139999999998
3.415714,3.445714,3.14,3.147143,3.147143,9055200,-0.2685710000000001
3.155714,3.157143,3.004286,3.035714,3.035714,7175700,-0.1200000000000001
3.061429,3.142857,2.942857,3.064286,3.064286,6712300,0.0028570000000001
3.07,3.155714,2.931429,2.935714,2.935714,7198100,-0.1342859999999999
2.892857,2.932857,2.657143,2.674286,2.674286,12006400,-0.2185709999999998
2.714286,2.865714,2.604286,2.855714,2.855714,11310600,0.1414279999999999
2.872857,3.241429,2.845714,3.172857,3.172857,13810300,0.2999999999999998
3.142857,3.172857,2.94,3.09,3.09,7214200,-0.0528569999999999
3.042857,3.307143,3.042857,3.267143,3.267143,8019200,0.2242859999999997
3.19,3.288571,3.16,3.282857,3.282857,2781100,0.0928569999999999
3.171429,3.257143,3.112857,3.148571,3.148571,7054600,-0.0228579999999998
3.198571,3.368572,3.154286,3.315714,3.315714,6883800,0.117143
3.231429,3.421429,3.218571,3.401428,3.401428,6189400,0.1699990000000002
3.284286,3.492857,3.235714,3.31,3.31,6727000,0.0257140000000002
3.292857,3.631428,3.225714,3.61,3.61,9088100,0.3171429999999997
3.571429,3.678571,3.508571,3.644286,3.644286,9763600,0.0728569999999999
3.598572,4.152857,3.572857,4.012857,4.012857,17894800,0.4142850000000004
4.041429,4.137143,3.961429,4.068572,4.068572,8979600,0.0271429999999996
3.978571,4.157143,3.905714,4.02,4.02,12569900,0.0414289999999994
4.048572,4.108572,3.89,4.072857,4.072857,5471900,0.0242849999999998
3.928571,4.12,3.928571,4.07,4.07,4821600,0.1414290000000004
4.142857,4.25,4.031428,4.092857,4.092857,9816800,-0.0499999999999998
4.077143,4.155715,3.987143,4.112857,4.112857,6004600,0.0357139999999995
4.085714,4.13,3.964286,4.034286,4.034286,5366200,-0.0514280000000004
4.111429,4.142857,3.902857,3.955714,3.955714,15471400,-0.1557150000000002
4.038571,4.042857,3.86,3.988571,3.988571,8297100,-0.0500000000000002
3.992857,4.028572,3.831429,3.878572,3.878572,6005300,-0.1142849999999997
3.868572,3.947143,3.858572,3.915714,3.915714,2150400,0.047142
3.875714,4.068572,3.857143,4.065714,4.065714,2457700,0.1899999999999999
4.105714,4.287143,3.928571,3.99,3.99,8669500,-0.1157139999999996
4.038571,4.105714,3.987143,4.094285,4.094285,3313800,0.055714
4.108572,4.337143,4.078571,4.27,4.27,6200600,0.1614279999999999
4.217143,4.357143,4.2,4.267143,4.267143,6605200,0.0499999999999998
4.327143,4.562857,4.302857,4.562857,4.562857,13044500,0.2357139999999997
4.591429,4.75,4.59,4.705714,4.705714,12065900,0.1142850000000006
4.715714,4.734286,4.571429,4.672857,4.672857,10133900,-0.0428570000000005
4.618571,4.797143,4.485714,4.735714,4.735714,8175300,0.1171429999999995
4.77,4.77,4.594285,4.608572,4.608572,5686100,-0.1614279999999999
4.601429,4.645714,4.428571,4.458571,4.458571,6524700,-0.1428580000000003
4.432857,4.53,4.321429,4.42,4.42,7823200,-0.0128570000000003
4.362857,4.418571,4.111429,4.22,4.22,9045400,-0.1428570000000002
4.182857,4.618571,4.124286,4.517143,4.517143,7408100,0.3342859999999996
4.561429,4.561429,4.321429,4.465714,4.465714,6655600,-0.0957150000000002
4.428571,4.487143,4.237143,4.261428,4.261428,5606300,-0.1671429999999993
4.325714,4.412857,4.188571,4.384286,4.384286,8064000,0.0585720000000007
4.264286,4.471428,4.208571,4.405715,4.405715,7172900,0.1414289999999995
4.331429,4.425714,4.295714,4.348571,4.348571,9434600,0.0171419999999997
4.342857,4.457143,4.158571,4.307143,4.307143,15659700,-0.0357140000000004
4.998571,5.174286,4.987143,5.165714,5.165714,18397400,0.1671430000000002
5.057143,5.414286,5.037143,5.268571,5.268571,24274600,0.2114279999999997
5.135714,5.252857,5.045714,5.162857,5.162857,18736900,0.0271429999999996
5.08,5.371428,5.08,5.278572,5.278572,15437100,0.1985719999999995
5.27,5.318572,5.142857,5.248571,5.248571,17175200,-0.0214289999999994
5.285714,5.421429,5.172857,5.264286,5.264286,14547400,-0.0214279999999993
5.085714,5.358572,5.085714,5.352857,5.352857,14248500,0.2671429999999999
5.26,5.301429,5.102857,5.285714,5.285714,21145600,0.0257139999999997
5.262857,5.285714,5.131429,5.277143,5.277143,10991400,0.0142859999999993
5.23,5.357143,5.15,5.167143,5.167143,16384200,-0.0628570000000001
5.144286,5.211429,4.972857,5.167143,5.167143,13302100,0.0228570000000001
5.242857,5.428571,5.227143,5.418571,5.418571,20511400,0.1757140000000001
5.428571,5.547143,5.378572,5.505714,5.505714,20008800,0.0771430000000004
5.43,5.491428,5.281428,5.317143,5.317143,15198400,-0.1128569999999999
5.341429,5.375714,5.185714,5.285714,5.285714,13208300,-0.0557150000000001
5.237143,5.48,5.237143,5.298572,5.298572,14897400,0.0614290000000004
5.232857,5.395714,5.222857,5.257143,5.257143,11410700,0.024286
5.265714,5.274286,5.054286,5.082857,5.082857,14423500,-0.1828570000000002
5.088572,5.19,5.057143,5.151429,5.151429,14244300,0.0628570000000001
5.227143,5.307143,5.054286,5.112857,5.112857,15887900,-0.1142859999999998
5.072857,5.25,4.985714,5.111429,5.111429,10766700,0.0385720000000002
5.111429,5.257143,5.035714,5.177143,5.177143,8995700,0.0657139999999998
5.057143,5.141428,4.858572,4.907143,4.907143,15885100,-0.1500000000000003
5.297143,5.458571,5.155715,5.387143,5.387143,14490000,0.0899999999999998
5.245714,5.52,5.24,5.414286,5.414286,11335100,0.1685719999999992
5.497143,5.542857,5.272857,5.454286,5.454286,8729700,-0.0428570000000005
5.458571,5.695714,5.434286,5.5,5.5,11848900,0.0414289999999999
5.601429,5.684286,5.457143,5.5,5.5,16337300,-0.1014290000000004
5.512857,5.55,5.285714,5.355714,5.355714,11030600,-0.1571430000000004
5.258572,5.714286,5.214286,5.708571,5.708571,14080500,0.449999
5.704286,5.714286,5.54,5.624286,5.624286,9539600,-0.08
5.668571,5.764286,5.511428,5.522857,5.522857,12023900,-0.1457139999999999
5.535714,5.827143,5.444286,5.827143,5.827143,11903500,0.2914290000000008
5.814286,6.064286,5.735714,5.945714,5.945714,16355500,0.1314279999999996
6.064286,6.064286,5.891428,5.93,5.93,12115600,-0.1342860000000003
5.972857,6.037143,5.82,5.95,5.95,13117300,-0.0228570000000001
5.95,6.2,5.8,6.2,6.2,14639800,0.25
6.145714,6.345714,6.135714,6.202857,6.202857,12205200,0.0571429999999999
6.175714,6.257143,5.771429,5.937143,5.937143,18686500,-0.2385710000000003
5.958571,6.054286,5.912857,5.964286,5.964286,14459900,0.0057150000000003
5.891428,5.891428,5.63,5.668571,5.668571,11035500,-0.2228570000000003
5.644286,6.048572,5.578571,6.004286,6.004286,19396300,0.3599999999999994
6.03,6.281428,5.952857,6.131429,6.131429,12718300,0.1014289999999995
6.111429,6.282857,6.017143,6.124286,6.124286,10427900,0.0128569999999994
6.252857,6.275714,6.141428,6.161428,6.161428,11048800,-0.0914289999999997
6.152857,6.264286,6.081429,6.152857,6.152857,7205800,0.0
6.141428,6.377143,6.1,6.357143,6.357143,12506900,0.2157149999999994
6.35,6.414286,6.227143,6.242857,6.242857,8216600,-0.1071429999999997
6.301429,6.381429,6.274286,6.325714,6.325714,6576500,0.0242849999999998
6.362857,6.712857,6.314286,6.707143,6.707143,13811000,0.3442860000000003
6.707143,7.177143,6.628572,7.06,7.06,26653200,0.3528569999999993
6.947143,6.971428,6.78,6.828571,6.828571,16957500,-0.1185719999999994
6.757143,6.808571,6.517143,6.655715,6.655715,10913000,-0.1014280000000003
6.678571,6.948571,6.612857,6.895714,6.895714,9825200,0.217143
6.871428,7.015714,6.787143,6.975714,6.975714,8985900,0.1042860000000001
6.968572,7.101429,6.845714,7.087143,7.087143,10650500,0.1185710000000002
7.062857,7.07,6.397143,6.657143,6.657143,24563000,-0.4057140000000006
6.582857,6.831429,6.475714,6.554286,6.554286,12685400,-0.0285709999999994
6.54,6.568572,6.215714,6.474286,6.474286,24576300,-0.0657139999999998
6.218572,6.262857,6.011428,6.104286,6.104286,30082500,-0.1142859999999998
6.277143,6.685714,6.231429,6.624286,6.624286,29344700,0.347143
6.537143,6.804286,6.428571,6.597143,6.597143,16545900,0.0599999999999996
6.5,6.571429,6.421429,6.461429,6.461429,17892700,-0.0385710000000001
6.474286,6.707143,6.451428,6.472857,6.472857,12247200,-0.0014289999999999
6.464286,6.485714,6.318572,6.354286,6.354286,7328300,-0.1100000000000003
6.36,6.547143,6.307143,6.42,6.42,7936600,0.0599999999999996
6.418571,6.498571,6.357143,6.444286,6.444286,7007700,0.0257149999999999
6.448571,6.495714,5.964286,6.141428,6.141428,16352000,-0.3071429999999999
6.077143,6.185714,5.525714,5.71,5.71,25173400,-0.3671430000000004
5.717143,5.8,5.398571,5.745714,5.745714,24913000,0.0285710000000003
5.648571,5.714286,5.454286,5.657143,5.657143,12990600,0.008572
5.664286,5.805714,5.542857,5.761428,5.761428,13067600,0.0971420000000007
5.714286,5.714286,5.262857,5.378572,5.378572,20459600,-0.3357140000000003
5.345714,5.362857,5.178571,5.297143,5.297143,14255500,-0.0485709999999999
5.378572,5.625714,5.218572,5.5,5.5,16576000,0.1214279999999998
5.57,5.628572,5.43,5.538571,5.538571,12098100,-0.0314290000000001
5.588572,5.755714,5.55,5.661428,5.661428,13829900,0.0728559999999998
5.744286,5.971428,5.714286,5.75,5.75,15792700,0.0057140000000002
5.714286,5.805714,5.505714,5.587143,5.587143,9964500,-0.1271430000000002
5.65,5.694286,5.514286,5.542857,5.542857,4261600,-0.1071430000000006
5.514286,5.772857,5.5,5.727143,5.727143,8136100,0.2128569999999996
5.721428,5.771429,5.551429,5.561429,5.561429,9294600,-0.159999
5.531428,5.61,5.382857,5.505714,5.505714,8086400,-0.0257139999999997
5.54,5.655715,5.435714,5.631429,5.631429,13692000,0.0914289999999997
5.712857,5.885714,5.675714,5.848571,5.848571,9718100,0.1357140000000001
5.834286,5.985714,5.73,5.881429,5.881429,9578100,0.0471430000000001
5.84,5.89,5.691429,5.785714,5.785714,7412300,-0.0542860000000002
5.764286,5.848571,5.642857,5.815714,5.815714,9455600,0.0514279999999995
5.757143,5.761428,5.521429,5.598571,5.598571,10232600,-0.1585720000000003
5.55,5.6,5.432857,5.544286,5.544286,8421000,-0.0057140000000002
5.61,5.661428,5.56,5.572857,5.572857,8010100,-0.0371430000000003
5.652857,5.655715,5.372857,5.408571,5.408571,13949600,-0.2442859999999997
5.4,5.55,5.348571,5.391428,5.391428,8565200,-0.008572
5.361429,5.424286,5.292857,5.405715,5.405715,7498400,0.0442859999999996
5.351429,5.505714,5.292857,5.451428,5.451428,14079800,0.0999989999999995
5.474286,5.504286,5.358572,5.404286,5.404286,11970000,-0.0700000000000002
5.642857,5.87,5.588572,5.771429,5.771429,21534100,0.1285720000000001
5.857143,5.94,5.742857,5.901429,5.901429,12373200,0.0442860000000004
5.918571,6.115714,5.917143,5.941429,5.941429,15915200,0.0228580000000002
5.907143,5.907143,5.65,5.792857,5.792857,12356400,-0.1142859999999998
5.714286,5.742857,5.574286,5.652857,5.652857,7968800,-0.0614290000000004
5.682857,5.745714,5.62,5.655715,5.655715,8351000,-0.0271420000000004
5.627143,5.882857,5.591429,5.872857,5.872857,9097200,0.2457139999999995
5.797143,5.97,5.742857,5.885714,5.885714,8628200,0.0885709999999999
5.927143,5.968572,5.701428,5.905715,5.905715,11391800,-0.0214280000000002
5.94,6.067143,5.78,5.802857,5.802857,8613500,-0.137143
5.845714,5.857143,5.672857,5.702857,5.702857,7030800,-0.1428570000000002
5.641428,5.767143,5.594285,5.682857,5.682857,7912100,0.0414289999999999
5.678571,5.75,5.525714,5.542857,5.542857,7216300,-0.1357140000000001
5.521429,5.552857,5.418571,5.528572,5.528572,7617400,0.0071429999999992
5.615714,5.734286,5.588572,5.707143,5.707143,12084100,0.0914290000000006
5.625714,5.767143,5.625714,5.724286,5.724286,5254900,0.0985719999999998
5.714286,6.152857,5.694286,6.027143,6.027143,29690500,0.3128569999999993
6.061429,6.221428,5.971428,6.185714,6.185714,13967800,0.1242849999999995
6.258572,6.345714,6.187143,6.344285,6.344285,9424800,0.0857130000000001
6.257143,6.324286,6.161428,6.304286,6.304286,8621900,0.0471430000000001
6.302857,6.375714,6.248571,6.305714,6.305714,8306200,0.0028569999999996
6.358572,6.425714,6.232857,6.402857,6.402857,9681000,0.0442850000000003
6.404286,6.427143,6.191429,6.397143,6.397143,9128700,-0.0071430000000001
6.378572,6.547143,6.358572,6.468572,6.468572,9833600,0.0899999999999998
6.547143,6.812857,6.507143,6.637143,6.637143,20060600,0.0899999999999998
6.321429,6.367143,5.984286,6.028572,6.028572,35719600,-0.2928570000000006
6.015714,6.04,5.845714,5.957143,5.957143,15504300,-0.0585709999999997
5.841429,6.067143,5.821429,6.048572,6.048572,11682300,0.2071430000000003
6.014286,6.174286,6.0,6.1,6.1,8586900,0.0857139999999994
6.081429,6.304286,6.077143,6.23,6.23,10226300,0.1485710000000004
6.194286,6.348571,6.192857,6.277143,6.277143,7630000,0.0828569999999997
6.335714,6.424286,6.258572,6.424286,6.424286,8444100,0.0885720000000001
6.4,6.414286,6.235714,6.311429,6.311429,8518300,-0.0885709999999999
6.338572,6.357143,6.245714,6.33,6.33,6419700,-0.008572
6.285714,6.355714,6.2,6.214286,6.214286,7716100,-0.0714279999999991
6.328571,6.457143,6.258572,6.428571,6.428571,9181200,0.0999999999999996
6.411428,6.561429,6.365714,6.542857,6.542857,7541800,0.1314289999999998
6.55,6.617143,6.514286,6.584286,6.584286,5896100,0.0342859999999998
6.585714,6.657143,6.484286,6.611429,6.611429,6157200,0.0257149999999999
6.574286,6.667143,6.445714,6.611429,6.611429,5263300,0.0371430000000003
6.584286,6.594285,6.311429,6.355714,6.355714,7927500,-0.2285719999999997
6.255714,6.255714,6.072857,6.158571,6.158571,6272000,-0.0971429999999999
6.154286,6.234286,6.124286,6.221428,6.221428,4278400,0.0671420000000004
6.257143,6.535714,6.245714,6.41,6.41,9780400,0.152857
6.381429,6.514286,6.372857,6.425714,6.425714,6836900,0.0442850000000003
6.487143,6.514286,6.421429,6.442857,6.442857,8526000,-0.0442859999999996
6.474286,6.55,6.328571,6.331429,6.331429,7900900,-0.1428570000000002
6.402857,6.414286,6.32,6.351429,6.351429,7168700,-0.0514279999999995
6.331429,6.394286,6.254286,6.281428,6.281428,5680500,-0.0500009999999999
6.241428,6.292857,6.124286,6.25,6.25,9686600,0.008572
6.361429,6.412857,6.291429,6.317143,6.317143,7205100,-0.0442860000000004
6.305714,6.375714,6.174286,6.232857,6.232857,5678400,-0.0728569999999999
6.17,6.341429,5.952857,6.021429,6.021429,10955000,-0.1485709999999995
5.955714,6.06,5.948571,5.968572,5.968572,6498100,0.0128579999999995
5.901429,5.928571,5.61,5.755714,5.755714,19494300,-0.145715
5.725714,5.877143,5.714286,5.85,5.85,8542100,0.1242859999999996
5.9,5.975714,5.828571,5.925714,5.925714,7308000,0.0257139999999997
5.914286,6.281428,5.914286,6.175714,6.175714,17747100,0.2614280000000004
6.144286,6.392857,6.144286,6.214286,6.214286,10404100,0.0700000000000002
6.251429,6.264286,6.065714,6.094285,6.094285,6797700,-0.1571439999999997
6.078571,6.192857,5.982857,6.182857,6.182857,5656700,0.1042860000000001
6.28,6.428571,6.171429,6.424286,6.424286,10293500,0.1442860000000001
6.47,6.714286,6.464286,6.685714,6.685714,12653200,0.2157140000000001
6.615714,6.721428,6.58,6.634286,6.634286,6533100,0.0185720000000007
6.585714,6.78,6.534286,6.771429,6.771429,12318600,0.185715
6.667143,6.841429,6.654286,6.785714,6.785714,8175300,0.1185709999999993
6.842857,6.885714,6.76,6.818572,6.818572,6386800,-0.0242850000000007
6.85,6.855714,6.685714,6.692857,6.692857,5079900,-0.1571429999999996
6.735714,6.735714,6.597143,6.66,6.66,3733800,-0.0757139999999996
6.614286,6.705714,6.571429,6.608572,6.608572,4308500,-0.0057140000000002
6.591429,6.698571,6.502857,6.567143,6.567143,9012500,-0.024286
6.574286,6.744286,6.528572,6.608572,6.608572,9739800,0.0342859999999998
6.687143,6.731429,6.498571,6.595714,6.595714,6714400,-0.0914289999999997
6.535714,6.561429,6.331429,6.374286,6.374286,8479800,-0.1614279999999999
6.362857,6.547143,6.328571,6.388571,6.388571,5773600,0.0257139999999997
6.428571,6.534286,6.394286,6.488572,6.488572,8050000,0.0600009999999997
6.495714,6.607143,6.494286,6.595714,6.595714,6304900,0.0999999999999996
6.574286,6.66,6.551429,6.607143,6.607143,3904600,0.0328569999999999
6.59,6.702857,6.55,6.577143,6.577143,6747300,-0.0128569999999994
6.62,6.702857,6.588572,6.701428,6.701428,4810400,0.0814279999999998
6.711429,6.825714,6.565714,6.58,6.58,7390600,-0.1314289999999998
6.58,6.708571,6.562857,6.641428,6.641428,4514300,0.0614280000000002
6.702857,6.87,6.651429,6.867143,6.867143,7655200,0.1642860000000006
6.754286,7.275714,6.754286,7.192857,7.192857,18520600,0.4385710000000005
7.08,7.121428,6.861429,6.998571,6.998571,8269100,-0.0814289999999999
7.121428,7.204286,7.01,7.114286,7.114286,5580400,-0.0071419999999999
7.227143,7.248571,6.97,6.994286,6.994286,7756000,-0.2328570000000001
7.005714,7.07,6.825714,6.835714,6.835714,6847400,-0.1699999999999999
6.867143,7.102857,6.794286,7.09,7.09,8807400,0.2228569999999994
7.965714,8.107142,7.86,7.881429,7.881429,11316200,-0.0842850000000003
7.89,7.918571,7.728571,7.748571,7.748571,9258900,-0.1414289999999995
7.827143,7.905715,7.574286,7.648571,7.648571,11095000,-0.1785720000000008
7.67,7.907143,7.571429,7.902857,7.902857,9852500,0.2328570000000001
7.858572,7.998571,7.62,7.635714,7.635714,9387700,-0.2228579999999995
7.597143,7.768571,7.514286,7.685714,7.685714,5878600,0.0885709999999999
7.595714,7.757143,7.515714,7.678571,7.678571,10738000,0.0828569999999997
7.727143,7.857143,7.714286,7.737143,7.737143,7728000,0.0099999999999997
7.705714,8.118571,7.655715,8.055715,8.055715,13412700,0.3500009999999989
7.851429,8.002857,7.714286,7.98,7.98,12005000,0.128571
7.948571,8.21,7.928571,8.171429,8.171429,8535100,0.2228579999999995
8.13,8.482857,8.11,8.342857,8.342857,13188000,0.2128569999999996
8.444285,8.555715,8.348572,8.491428,8.491428,10472000,0.0471430000000001
8.492857,8.548572,8.292857,8.312857,8.312857,5187000,-0.1800000000000015
8.321428,8.485714,8.218572,8.475715,8.475715,5477500,0.154287
8.508572,8.625714,8.46,8.494286,8.494286,8026200,-0.0142859999999984
8.518572,8.712857,8.43,8.678572,8.678572,9716700,0.1600000000000001
8.687143,8.807143,8.605714,8.732857,8.732857,6591200,0.0457139999999984
8.671429,8.71,8.562857,8.608571,8.608571,4040400,-0.0628580000000003
8.518572,8.584286,8.331429,8.567142,8.567142,7789600,0.0485699999999997
8.642858,8.711429,8.58,8.625714,8.625714,4853100,-0.017144
8.345715,8.625714,8.3,8.524285,8.524285,10400600,0.1785700000000005
8.524285,8.551429,8.4,8.46,8.46,7613900,-0.0642849999999999
8.187143,8.36,7.815714,8.264286,8.264286,5754700,0.0771429999999995
8.278571,8.402857,8.13,8.375714,8.375714,9074800,0.0971430000000008
8.215714,8.395715,8.101429,8.318571,8.318571,13823600,0.1028570000000002
8.337143,8.542857,8.294286,8.428572,8.428572,9093700,0.0914290000000015
8.441428,8.498571,8.247143,8.284286,8.284286,8534400,-0.1571420000000003
8.301429,8.348572,7.871428,8.032857,8.032857,11601800,-0.2685720000000007
8.14,8.14,7.928571,7.987143,7.987143,9392600,-0.1528570000000009
7.924286,8.017143,7.822857,7.988572,7.988572,7777700,0.0642859999999991
8.01,8.034286,7.844285,7.994286,7.994286,5146400,-0.015714
7.951428,8.164286,7.951428,8.105714,8.105714,5913600,0.1542860000000008
8.118571,8.142858,7.914286,7.957143,7.957143,5078500,-0.161427999999999
8.055715,8.074286,7.93,8.058572,8.058572,4818800,0.0028570000000005
8.022857,8.214286,7.985714,8.131429,8.131429,5581800,0.1085720000000005
8.101429,8.131429,7.812857,7.868571,7.868571,17007200,-0.2328579999999993
7.794286,7.831429,7.671429,7.675714,7.675714,10091200,-0.1185719999999994
7.701428,7.711429,7.571429,7.61,7.61,10441900,-0.0914279999999996
7.604286,7.747143,7.578571,7.708571,7.708571,6855100,0.1042849999999999
7.714286,7.885714,7.63,7.658571,7.658571,11729200,-0.0557150000000001
7.735714,8.132857,7.731429,8.121428,8.121428,10452400,0.3857140000000001
8.135715,8.241428,8.075714,8.127143,8.127143,3035200,-0.0085719999999991
8.102858,8.285714,8.102858,8.191428,8.191428,6006000,0.0885700000000007
8.26,8.284286,8.134286,8.14,8.14,4839100,-0.1199999999999992
8.144286,8.144286,7.892857,7.947143,7.947143,4637500,-0.1971429999999996
7.947143,8.011429,7.864286,7.87,7.87,5291300,-0.0771429999999995
7.931428,7.961429,7.565714,7.64,7.64,17239600,-0.2914280000000007
7.652857,7.657143,7.258572,7.358572,7.358572,23753100,-0.2942850000000003
7.361429,7.672857,7.197143,7.617143,7.617143,23290400,0.2557140000000002
7.731429,7.757143,7.462857,7.485714,7.485714,9955400,-0.2457150000000005
7.498571,7.742857,7.465714,7.614286,7.614286,8180900,0.1157149999999997
7.66,7.704286,7.528572,7.604286,7.604286,6783700,-0.055714
7.528572,7.582857,7.451428,7.481429,7.481429,6330100,-0.0471429999999992
7.612857,7.754286,7.558571,7.708571,7.708571,14422100,0.095714
7.518571,7.575714,7.27,7.284286,7.284286,17685500,-0.2342849999999998
7.245714,7.407143,7.232857,7.278572,7.278572,13031200,0.0328579999999991
7.25,7.382857,7.242857,7.314286,7.314286,5302500,0.064286
7.265714,7.492857,7.221428,7.32,7.32,9685200,0.0542860000000002
7.217143,7.454286,7.214286,7.312857,7.312857,8614900,0.095714
7.297143,7.484286,7.214286,7.27,7.27,9395400,-0.0271430000000005
7.292857,7.357143,6.931428,7.018571,7.018571,13791400,-0.274286
6.96,7.178571,6.937143,7.135714,7.135714,11343500,0.1757140000000001
7.142857,7.311429,6.992857,7.281428,7.281428,23347100,0.1385709999999997
8.962857,9.224286,8.792857,8.892858,8.892858,24604300,-0.0699989999999992
8.83,8.981428,8.532857,8.718572,8.718572,18914000,-0.111428
8.707143,8.878572,8.695714,8.835714,8.835714,10242400,0.1285709999999991
8.835714,8.982857,8.761429,8.85,8.85,8761200,0.0142860000000002
8.764286,8.892858,8.59,8.62,8.62,11026400,-0.144286000000001
8.595715,8.715714,8.468572,8.691428,8.691428,11099200,0.0957129999999999
8.705714,8.815714,8.571428,8.7,8.7,9346400,-0.0057140000000011
8.722857,8.88,8.71,8.875714,8.875714,8811600,0.1528570000000009
8.872857,8.918571,8.72,8.784286,8.784286,5807900,-0.0885709999999999
8.744286,9.07,8.728572,9.051429,9.051429,7203700,0.3071429999999999
9.0,9.025714,8.868571,9.025714,9.025714,8408400,0.0257140000000006
9.088572,9.287143,9.071428,9.265715,9.265715,9922500,0.1771430000000009
9.255714,9.255714,9.061429,9.215714,9.215714,8134000,-0.0399999999999991
9.13,9.467143,9.127143,9.442857,9.442857,8806000,0.3128569999999993
9.407143,9.581429,9.361428,9.521428,9.521428,8813000,0.1142850000000006
9.577143,9.614285,9.115714,9.324286,9.324286,35298200,-0.2528569999999988
9.265715,9.321428,9.167143,9.192857,9.192857,13049400,-0.072858
9.244286,9.34,9.165714,9.241428,9.241428,12005700,-0.0028579999999998
9.141429,9.374286,9.014286,9.372857,9.372857,10717700,0.2314279999999993
9.38,9.547143,9.328571,9.435715,9.435715,8620500,0.0557149999999992
9.431429,9.964286,9.431429,9.957143,9.957143,12866700,0.5257140000000007
9.998571,10.0,9.831429,9.854285,9.854285,11956700,-0.1442859999999992
9.447143,9.77,9.374286,9.65,9.65,22049300,0.2028569999999998
9.6,9.795714,9.591429,9.715714,9.715714,7063000,0.1157140000000005
9.75,9.814285,9.575714,9.664286,9.664286,9117500,-0.0857139999999994
